ground,year,score
Gabba,2016,24
Gabba,2016,48
Gabba,2016,30
Gabba,2016,33
Gabba,2016,1
Gabba,2017,2
Gabba,2017,53
Gabba,2017,83
Gabba,2017,15
Gabba,2017,56
Gabba,2017,38
Gabba,2017,9
Gabba,2017,0
Gabba,2017,20
Gabba,2017,14
Gabba,2017,5
Gabba,2017,5
Gabba,2017,26
Gabba,2017,11
Gabba,2017,141
Gabba,2017,14
Gabba,2017,51
Gabba,2017,13
Gabba,2017,6
Gabba,2017,42
Gabba,2017,6
Gabba,2017,9
Gabba,2017,7
Gabba,2017,27
Gabba,2017,2
Gabba,2017,51
Gabba,2017,4
Gabba,2017,40
Gabba,2017,42
Gabba,2017,17
Gabba,2017,2
Gabba,2017,1
Gabba,2017,0
Gabba,2017,82
Gabba,2017,87
Gabba,2019,24
Gabba,2019,12
Gabba,2019,5
Gabba,2019,14
Gabba,2019,9
Gabba,2019,5
Gabba,2019,64
Gabba,2019,1
Gabba,2019,7
Gabba,2019,0
Gabba,2019,0
Gabba,2019,44
Gabba,2019,15
Gabba,2019,11
Gabba,2019,1
Gabba,2019,81
Gabba,2019,84
Gabba,2019,30
Gabba,2019,0
Gabba,2019,0
Gabba,2019,26
Gabba,2019,1
Gabba,2019,3
Gabba,2019,32
Gabba,2019,0
Gabba,2019,1
Gabba,2019,3
Gabba,2019,14
Gabba,2019,24
Gabba,2019,8
Gabba,2019,24
Gabba,2019,5
Gabba,2019,27
Gabba,2019,39
Gabba,2019,1
Gabba,2019,76
Gabba,2019,1
Gabba,2019,7
Gabba,2019,37
Gabba,2019,26
Gabba,2019,0
Gabba,2019,7
Gabba,2019,5
Gabba,2019,154
Gabba,2019,97
Gabba,2019,185
Gabba,2019,4
Gabba,2019,60
Gabba,2019,24
Gabba,2019,13
Gabba,2019,7
Gabba,2019,5
Gabba,2019,13
Gabba,2019,5
Gabba,2019,42
Gabba,2019,5
Gabba,2019,8
Gabba,2019,0
Gabba,2019,104
Gabba,2019,0
Gabba,2019,95
Gabba,2019,42
Gabba,2019,10
Gabba,2019,5
Gabba,2019,0
Gabba,2021,1
Gabba,2021,5
Gabba,2021,108
Gabba,2021,36
Gabba,2021,45
Gabba,2021,47
Gabba,2021,50
Gabba,2021,2
Gabba,2021,20
Gabba,2021,24
Gabba,2021,11
Gabba,2021,44
Gabba,2021,7
Gabba,2021,25
Gabba,2021,37
Gabba,2021,38
Gabba,2021,23
Gabba,2021,62
Gabba,2021,67
Gabba,2021,5
Gabba,2021,13
Gabba,2021,1
Gabba,2021,38
Gabba,2021,48
Gabba,2021,25
Gabba,2021,55
Gabba,2021,0
Gabba,2021,37
Gabba,2021,27
Gabba,2021,28
Gabba,2021,1
Gabba,2021,13
Gabba,2021,9
Gabba,2021,7
Gabba,2021,91
Gabba,2021,56
Gabba,2021,24
Gabba,2021,89
Gabba,2021,9
Gabba,2021,22
Gabba,2021,2
Gabba,2021,0
Gabba,2021,0
Gabba,2021,25
Gabba,2021,6
Gabba,2021,0
Gabba,2021,5
Gabba,2021,35
Gabba,2021,39
Gabba,2021,21
Gabba,2021,0
Gabba,2021,8
Gabba,2021,2
Gabba,2021,94
Gabba,2021,3
Gabba,2021,74
Gabba,2021,12
Gabba,2021,152
Gabba,2021,0
Gabba,2021,12
Gabba,2021,12
Gabba,2021,35
Gabba,2021,15
Gabba,2021,0
Gabba,2021,27
Gabba,2021,13
Gabba,2021,82
Gabba,2021,89
Gabba,2021,14
Gabba,2021,4
Gabba,2021,23
Gabba,2021,16
Gabba,2021,8
Gabba,2021,6
Gabba,2021,0
Gabba,2021,9
Gabba,2021,9
Gabba,2021,0
Gabba,2022,3
Gabba,2022,10
Gabba,2022,5
Gabba,2022,38
Gabba,2022,0
Gabba,2022,64
Gabba,2022,2
Gabba,2022,2
Gabba,2022,10
Gabba,2022,0
Gabba,2022,3
Gabba,2022,0
Gabba,2022,11
Gabba,2022,11
Gabba,2022,36
Gabba,2022,92
Gabba,2022,1
Gabba,2022,18
Gabba,2022,22
Gabba,2022,14
Gabba,2022,0
Gabba,2022,0
Gabba,2022,3
Gabba,2022,2
Gabba,2022,0
Gabba,2022,29
Gabba,2022,36
Gabba,2022,0
Gabba,2022,0
Gabba,2022,16
Gabba,2022,3
Gabba,2022,0
Gabba,2022,9
Gabba,2022,2
Gabba,2022,3
Gabba,2022,5
Gabba,2022,6
Gabba,2022,0
Gabba,2022,0
Gabba,2024,4
Gabba,2024,21
Gabba,2024,21
Gabba,2024,8
Gabba,2024,71
Gabba,2024,6
Gabba,2024,79
Gabba,2024,50
Gabba,2024,32
Gabba,2024,8
Gabba,2024,3
Gabba,2024,6
Gabba,2024,75
Gabba,2024,3
Gabba,2024,8
Gabba,2024,0
Gabba,2024,21
Gabba,2024,65
Gabba,2024,2
Gabba,2024,64
Gabba,2024,19
Gabba,2024,16
Gabba,2024,4
Gabba,2024,41
Gabba,2024,35
Gabba,2024,29
Gabba,2024,33
Gabba,2024,7
Gabba,2024,14
Gabba,2024,0
Gabba,2024,1
Gabba,2024,3
Gabba,2024,91
Gabba,2024,10
Gabba,2024,5
Gabba,2024,42
Gabba,2024,0
Gabba,2024,10
Gabba,2024,2
Gabba,2024,21
Gabba,2024,2
Gabba,2024,9
Gabba,2024,0
Gabba,2024,21
Gabba,2024,9
Gabba,2024,12
Gabba,2024,101
Gabba,2024,152
Gabba,2024,5
Gabba,2024,70
Gabba,2024,20
Gabba,2024,18
Gabba,2024,2
Gabba,2024,0
Gabba,2024,4
Gabba,2024,84
Gabba,2024,1
Gabba,2024,3
Gabba,2024,9
Gabba,2024,10
Gabba,2024,77
Gabba,2024,16
Gabba,2024,1
Gabba,2024,10
Gabba,2024,31
Gabba,2024,4
Gabba,2024,8
Gabba,2024,1
Gabba,2024,2
Gabba,2024,17
Gabba,2024,4
Gabba,2024,20
Gabba,2024,22
Gabba,2024,2
Gabba,2024,4
Gabba,2024,4
Gabba,2025,76
Gabba,2025,0
Gabba,2025,0
Gabba,2025,138
Gabba,2025,31
Gabba,2025,19
Gabba,2025,0
Gabba,2025,19
Gabba,2025,4
Gabba,2025,0
Gabba,2025,38
Gabba,2025,33
Gabba,2025,72
Gabba,2025,65
Gabba,2025,61
Gabba,2025,45
Gabba,2025,63
Gabba,2025,23
Gabba,2025,16
Gabba,2025,77
Gabba,2025,21
Gabba,2025,13
Gabba,2025,44
Gabba,2025,15
Gabba,2025,26
Gabba,2025,15
Gabba,2025,15
Gabba,2025,50
Gabba,2025,4
Gabba,2025,41
Gabba,2025,3
Gabba,2025,7
Gabba,2025,5
Gabba,2025,22
Gabba,2025,17
Gabba,2025,3
Gabba,2025,23
Lord's,1884,0
Lord's,1884,12
Lord's,1884,10
Lord's,1884,63
Lord's,1884,3
Lord's,1884,25
Lord's,1884,0
Lord's,1884,75
Lord's,1884,7
Lord's,1884,0
Lord's,1884,26
Lord's,1884,14
Lord's,1884,28
Lord's,1884,27
Lord's,1884,32
Lord's,1884,148
Lord's,1884,4
Lord's,1884,38
Lord's,1884,12
Lord's,1884,31
Lord's,1884,8
Lord's,1884,17
Lord's,1884,20
Lord's,1884,27
Lord's,1884,17
Lord's,1884,5
Lord's,1884,4
Lord's,1884,31
Lord's,1884,6
Lord's,1884,0
Lord's,1884,13
Lord's,1884,11
Lord's,1884,10
Lord's,1886,18
Lord's,1886,19
Lord's,1886,164
Lord's,1886,22
Lord's,1886,5
Lord's,1886,58
Lord's,1886,12
Lord's,1886,19
Lord's,1886,0
Lord's,1886,0
Lord's,1886,7
Lord's,1886,25
Lord's,1886,30
Lord's,1886,3
Lord's,1886,3
Lord's,1886,0
Lord's,1886,0
Lord's,1886,20
Lord's,1886,23
Lord's,1886,7
Lord's,1886,5
Lord's,1886,0
Lord's,1886,48
Lord's,1886,4
Lord's,1886,20
Lord's,1886,17
Lord's,1886,2
Lord's,1886,1
Lord's,1886,13
Lord's,1886,3
Lord's,1886,5
Lord's,1886,0
Lord's,1886,0
Lord's,1888,0
Lord's,1888,22
Lord's,1888,0
Lord's,1888,6
Lord's,1888,22
Lord's,1888,18
Lord's,1888,3
Lord's,1888,21
Lord's,1888,3
Lord's,1888,2
Lord's,1888,14
Lord's,1888,10
Lord's,1888,3
Lord's,1888,3
Lord's,1888,2
Lord's,1888,4
Lord's,1888,0
Lord's,1888,8
Lord's,1888,3
Lord's,1888,2
Lord's,1888,17
Lord's,1888,0
Lord's,1888,0
Lord's,1888,1
Lord's,1888,3
Lord's,1888,8
Lord's,1888,1
Lord's,1888,3
Lord's,1888,12
Lord's,1888,0
Lord's,1888,20
Lord's,1888,4
Lord's,1888,4
Lord's,1888,24
Lord's,1888,8
Lord's,1888,4
Lord's,1888,3
Lord's,1888,4
Lord's,1888,10
Lord's,1888,8
Lord's,1888,0
Lord's,1888,1
Lord's,1888,0
Lord's,1888,0
Lord's,1890,55
Lord's,1890,24
Lord's,1890,9
Lord's,1890,9
Lord's,1890,12
Lord's,1890,0
Lord's,1890,6
Lord's,1890,5
Lord's,1890,8
Lord's,1890,0
Lord's,1890,1
Lord's,1890,0
Lord's,1890,4
Lord's,1890,14
Lord's,1890,1
Lord's,1890,34
Lord's,1890,74
Lord's,1890,16
Lord's,1890,9
Lord's,1890,19
Lord's,1890,0
Lord's,1890,0
Lord's,1890,67
Lord's,1890,2
Lord's,1890,0
Lord's,1890,33
Lord's,1890,19
Lord's,1890,9
Lord's,1890,2
Lord's,1890,10
Lord's,1890,8
Lord's,1890,5
Lord's,1890,19
Lord's,1890,75
Lord's,1890,13
Lord's,1890,34
Lord's,1890,13
Lord's,1890,2
Lord's,1893,106
Lord's,1893,24
Lord's,1893,2
Lord's,1893,91
Lord's,1893,6
Lord's,1893,12
Lord's,1893,35
Lord's,1893,1
Lord's,1893,22
Lord's,1893,5
Lord's,1893,0
Lord's,1893,7
Lord's,1893,17
Lord's,1893,0
Lord's,1893,33
Lord's,1893,5
Lord's,1893,57
Lord's,1893,107
Lord's,1893,23
Lord's,1893,0
Lord's,1893,2
Lord's,1893,2
Lord's,1893,81
Lord's,1893,13
Lord's,1893,77
Lord's,1893,5
Lord's,1893,1
Lord's,1893,4
Lord's,1893,0
Lord's,1893,26
Lord's,1893,0
Lord's,1896,1
Lord's,1896,22
Lord's,1896,0
Lord's,1896,0
Lord's,1896,14
Lord's,1896,0
Lord's,1896,1
Lord's,1896,10
Lord's,1896,0
Lord's,1896,0
Lord's,1896,4
Lord's,1896,66
Lord's,1896,17
Lord's,1896,94
Lord's,1896,9
Lord's,1896,25
Lord's,1896,44
Lord's,1896,12
Lord's,1896,0
Lord's,1896,1
Lord's,1896,11
Lord's,1896,6
Lord's,1896,2
Lord's,1896,0
Lord's,1896,32
Lord's,1896,143
Lord's,1896,103
Lord's,1896,10
Lord's,1896,5
Lord's,1896,4
Lord's,1896,24
Lord's,1896,4
Lord's,1896,8
Lord's,1896,7
Lord's,1896,4
Lord's,1896,13
Lord's,1896,36
Lord's,1896,30
Lord's,1896,13
Lord's,1899,4
Lord's,1899,13
Lord's,1899,8
Lord's,1899,5
Lord's,1899,73
Lord's,1899,1
Lord's,1899,14
Lord's,1899,51
Lord's,1899,19
Lord's,1899,7
Lord's,1899,2
Lord's,1899,18
Lord's,1899,9
Lord's,1899,135
Lord's,1899,15
Lord's,1899,54
Lord's,1899,135
Lord's,1899,9
Lord's,1899,24
Lord's,1899,0
Lord's,1899,17
Lord's,1899,0
Lord's,1899,77
Lord's,1899,4
Lord's,1899,0
Lord's,1899,8
Lord's,1899,37
Lord's,1899,88
Lord's,1899,4
Lord's,1899,4
Lord's,1899,12
Lord's,1899,2
Lord's,1899,0
Lord's,1899,11
Lord's,1899,17
Lord's,1902,47
Lord's,1902,0
Lord's,1902,0
Lord's,1902,55
Lord's,1905,56
Lord's,1905,16
Lord's,1905,43
Lord's,1905,73
Lord's,1905,29
Lord's,1905,1
Lord's,1905,6
Lord's,1905,15
Lord's,1905,0
Lord's,1905,14
Lord's,1905,7
Lord's,1905,31
Lord's,1905,27
Lord's,1905,7
Lord's,1905,7
Lord's,1905,33
Lord's,1905,41
Lord's,1905,5
Lord's,1905,16
Lord's,1905,0
Lord's,1905,4
Lord's,1905,2
Lord's,1905,79
Lord's,1905,8
Lord's,1905,12
Lord's,1905,36
Lord's,1905,0
Lord's,1905,5
Lord's,1905,4
Lord's,1907,33
Lord's,1907,21
Lord's,1907,52
Lord's,1907,8
Lord's,1907,104
Lord's,1907,7
Lord's,1907,93
Lord's,1907,22
Lord's,1907,4
Lord's,1907,48
Lord's,1907,4
Lord's,1907,2
Lord's,1907,6
Lord's,1907,6
Lord's,1907,62
Lord's,1907,44
Lord's,1907,5
Lord's,1907,0
Lord's,1907,0
Lord's,1907,0
Lord's,1907,3
Lord's,1907,0
Lord's,1907,0
Lord's,1907,115
Lord's,1907,30
Lord's,1907,11
Lord's,1907,12
Lord's,1909,16
Lord's,1909,19
Lord's,1909,46
Lord's,1909,1
Lord's,1909,60
Lord's,1909,7
Lord's,1909,31
Lord's,1909,8
Lord's,1909,17
Lord's,1909,47
Lord's,1909,1
Lord's,1909,22
Lord's,1909,14
Lord's,1909,46
Lord's,1909,12
Lord's,1909,143
Lord's,1909,28
Lord's,1909,32
Lord's,1909,14
Lord's,1909,0
Lord's,1909,5
Lord's,1909,7
Lord's,1909,6
Lord's,1909,9
Lord's,1909,3
Lord's,1909,0
Lord's,1909,4
Lord's,1909,26
Lord's,1909,1
Lord's,1909,24
Lord's,1909,25
Lord's,1909,3
Lord's,1909,5
Lord's,1909,19
Lord's,1909,0
Lord's,1909,18
Lord's,1912,0
Lord's,1912,1
Lord's,1912,13
Lord's,1912,9
Lord's,1912,7
Lord's,1912,2
Lord's,1912,1
Lord's,1912,4
Lord's,1912,4
Lord's,1912,0
Lord's,1912,0
Lord's,1912,4
Lord's,1912,36
Lord's,1912,119
Lord's,1912,29
Lord's,1912,39
Lord's,1912,73
Lord's,1912,3
Lord's,1912,11
Lord's,1912,2
Lord's,1912,0
Lord's,1912,0
Lord's,1912,1
Lord's,1912,5
Lord's,1912,17
Lord's,1912,75
Lord's,1912,15
Lord's,1912,16
Lord's,1912,1
Lord's,1912,28
Lord's,1912,10
Lord's,1912,27
Lord's,1912,3
Lord's,1912,107
Lord's,1912,59
Lord's,1912,1
Lord's,1912,42
Lord's,1912,4
Lord's,1912,20
Lord's,1912,20
Lord's,1912,21
Lord's,1912,14
Lord's,1912,21
Lord's,1912,61
Lord's,1912,99
Lord's,1912,21
Lord's,1912,10
Lord's,1912,24
Lord's,1912,0
Lord's,1912,19
Lord's,1912,5
Lord's,1912,31
Lord's,1912,0
Lord's,1912,8
Lord's,1912,11
Lord's,1912,93
Lord's,1912,48
Lord's,1912,12
Lord's,1912,0
Lord's,1912,25
Lord's,1912,1
Lord's,1912,0
Lord's,1912,102
Lord's,1912,9
Lord's,1912,164
Lord's,1912,5
Lord's,1912,23
Lord's,1912,39
Lord's,1912,9
Lord's,1912,0
Lord's,1912,6
Lord's,1912,3
Lord's,1912,13
Lord's,1912,19
Lord's,1912,18
Lord's,1912,59
Lord's,1912,10
Lord's,1912,6
Lord's,1912,10
Lord's,1912,3
Lord's,1912,1
Lord's,1912,14
Lord's,1912,7
Lord's,1912,22
Lord's,1912,25
Lord's,1921,7
Lord's,1921,11
Lord's,1921,95
Lord's,1921,0
Lord's,1921,34
Lord's,1921,4
Lord's,1921,5
Lord's,1921,3
Lord's,1921,0
Lord's,1921,8
Lord's,1921,6
Lord's,1921,88
Lord's,1921,9
Lord's,1921,31
Lord's,1921,43
Lord's,1921,36
Lord's,1921,0
Lord's,1921,52
Lord's,1921,5
Lord's,1921,46
Lord's,1921,5
Lord's,1921,17
Lord's,1921,1
Lord's,1921,40
Lord's,1921,93
Lord's,1921,10
Lord's,1921,14
Lord's,1921,14
Lord's,1921,74
Lord's,1921,0
Lord's,1921,11
Lord's,1921,12
Lord's,1921,2
Lord's,1921,63
Lord's,1921,49
Lord's,1921,8
Lord's,1921,5
Lord's,1924,4
Lord's,1924,0
Lord's,1924,64
Lord's,1924,4
Lord's,1924,120
Lord's,1924,12
Lord's,1924,33
Lord's,1924,25
Lord's,1924,1
Lord's,1924,0
Lord's,1924,1
Lord's,1924,211
Lord's,1924,122
Lord's,1924,134
Lord's,1924,50
Lord's,1924,24
Lord's,1924,37
Lord's,1924,53
Lord's,1924,11
Lord's,1924,8
Lord's,1924,45
Lord's,1924,15
Lord's,1924,12
Lord's,1924,8
Lord's,1924,3
Lord's,1924,0
Lord's,1926,1
Lord's,1926,193
Lord's,1926,39
Lord's,1926,13
Lord's,1926,10
Lord's,1926,7
Lord's,1926,9
Lord's,1926,35
Lord's,1926,28
Lord's,1926,19
Lord's,1926,1
Lord's,1926,119
Lord's,1926,82
Lord's,1926,87
Lord's,1926,127
Lord's,1926,50
Lord's,1926,24
Lord's,1926,0
Lord's,1926,133
Lord's,1926,9
Lord's,1926,11
Lord's,1926,0
Lord's,1926,0
Lord's,1928,48
Lord's,1928,26
Lord's,1928,122
Lord's,1928,45
Lord's,1928,22
Lord's,1928,50
Lord's,1928,14
Lord's,1928,22
Lord's,1928,7
Lord's,1928,17
Lord's,1928,1
Lord's,1928,29
Lord's,1928,44
Lord's,1928,0
Lord's,1928,37
Lord's,1928,4
Lord's,1928,0
Lord's,1928,13
Lord's,1928,0
Lord's,1928,10
Lord's,1928,19
Lord's,1928,2
Lord's,1928,0
Lord's,1928,12
Lord's,1928,8
Lord's,1928,10
Lord's,1928,9
Lord's,1928,16
Lord's,1928,0
Lord's,1928,52
Lord's,1928,44
Lord's,1928,0
Lord's,1928,0
Lord's,1929,100
Lord's,1929,3
Lord's,1929,8
Lord's,1929,0
Lord's,1929,43
Lord's,1929,73
Lord's,1929,15
Lord's,1929,4
Lord's,1929,35
Lord's,1929,8
Lord's,1929,8
Lord's,1929,0
Lord's,1929,29
Lord's,1929,70
Lord's,1929,88
Lord's,1929,1
Lord's,1929,32
Lord's,1929,52
Lord's,1929,6
Lord's,1929,17
Lord's,1929,1
Lord's,1929,13
Lord's,1929,10
Lord's,1929,24
Lord's,1929,102
Lord's,1929,11
Lord's,1929,5
Lord's,1929,11
Lord's,1929,100
Lord's,1929,0
Lord's,1929,9
Lord's,1929,18
Lord's,1929,3
Lord's,1929,22
Lord's,1929,41
Lord's,1929,17
Lord's,1929,1
Lord's,1929,2
Lord's,1929,0
Lord's,1929,1
Lord's,1930,1
Lord's,1930,41
Lord's,1930,38
Lord's,1930,173
Lord's,1930,48
Lord's,1930,11
Lord's,1930,3
Lord's,1930,54
Lord's,1930,5
Lord's,1930,23
Lord's,1930,18
Lord's,1930,155
Lord's,1930,81
Lord's,1930,254
Lord's,1930,83
Lord's,1930,44
Lord's,1930,30
Lord's,1930,43
Lord's,1930,20
Lord's,1930,19
Lord's,1930,28
Lord's,1930,32
Lord's,1930,48
Lord's,1930,9
Lord's,1930,121
Lord's,1930,57
Lord's,1930,10
Lord's,1930,11
Lord's,1930,10
Lord's,1930,0
Lord's,1930,26
Lord's,1930,14
Lord's,1930,1
Lord's,1930,3
Lord's,1930,25
Lord's,1931,34
Lord's,1931,53
Lord's,1931,37
Lord's,1931,2
Lord's,1931,7
Lord's,1931,23
Lord's,1931,1
Lord's,1931,20
Lord's,1931,13
Lord's,1931,17
Lord's,1931,1
Lord's,1931,9
Lord's,1931,0
Lord's,1931,7
Lord's,1931,25
Lord's,1931,38
Lord's,1931,80
Lord's,1931,137
Lord's,1931,0
Lord's,1931,122
Lord's,1931,12
Lord's,1931,1
Lord's,1931,120
Lord's,1931,0
Lord's,1931,40
Lord's,1931,104
Lord's,1931,96
Lord's,1931,0
Lord's,1931,14
Lord's,1931,5
Lord's,1931,34
Lord's,1931,20
Lord's,1931,27
Lord's,1931,34
Lord's,1931,46
Lord's,1931,11
Lord's,1931,9
Lord's,1931,17
Lord's,1931,0
Lord's,1932,6
Lord's,1932,3
Lord's,1932,9
Lord's,1932,35
Lord's,1932,79
Lord's,1932,14
Lord's,1932,65
Lord's,1932,21
Lord's,1932,1
Lord's,1932,4
Lord's,1932,7
Lord's,1932,12
Lord's,1932,33
Lord's,1932,31
Lord's,1932,40
Lord's,1932,22
Lord's,1932,13
Lord's,1932,1
Lord's,1932,15
Lord's,1932,1
Lord's,1932,5
Lord's,1932,1
Lord's,1932,11
Lord's,1932,19
Lord's,1932,21
Lord's,1932,12
Lord's,1932,85
Lord's,1932,54
Lord's,1932,6
Lord's,1932,30
Lord's,1932,29
Lord's,1932,0
Lord's,1932,13
Lord's,1932,25
Lord's,1932,39
Lord's,1932,10
Lord's,1932,4
Lord's,1932,6
Lord's,1932,29
Lord's,1932,0
Lord's,1932,51
Lord's,1932,0
Lord's,1932,1
Lord's,1933,51
Lord's,1933,21
Lord's,1933,29
Lord's,1933,1
Lord's,1933,21
Lord's,1933,28
Lord's,1933,83
Lord's,1933,16
Lord's,1933,8
Lord's,1933,21
Lord's,1933,9
Lord's,1933,0
Lord's,1933,7
Lord's,1933,13
Lord's,1933,6
Lord's,1933,26
Lord's,1933,6
Lord's,1933,9
Lord's,1933,15
Lord's,1933,4
Lord's,1933,4
Lord's,1933,1
Lord's,1933,0
Lord's,1933,12
Lord's,1933,50
Lord's,1933,36
Lord's,1933,28
Lord's,1933,1
Lord's,1933,1
Lord's,1933,10
Lord's,1933,4
Lord's,1933,11
Lord's,1933,18
Lord's,1934,82
Lord's,1934,20
Lord's,1934,2
Lord's,1934,13
Lord's,1934,33
Lord's,1934,109
Lord's,1934,120
Lord's,1934,9
Lord's,1934,29
Lord's,1934,1
Lord's,1934,10
Lord's,1934,22
Lord's,1934,105
Lord's,1934,36
Lord's,1934,34
Lord's,1934,0
Lord's,1934,37
Lord's,1934,4
Lord's,1934,23
Lord's,1934,9
Lord's,1934,4
Lord's,1934,0
Lord's,1934,43
Lord's,1934,2
Lord's,1934,19
Lord's,1934,13
Lord's,1934,10
Lord's,1934,14
Lord's,1934,1
Lord's,1934,0
Lord's,1934,0
Lord's,1934,8
Lord's,1934,1
Lord's,1935,30
Lord's,1935,6
Lord's,1935,40
Lord's,1935,3
Lord's,1935,23
Lord's,1935,90
Lord's,1935,19
Lord's,1935,4
Lord's,1935,4
Lord's,1935,4
Lord's,1935,0
Lord's,1935,53
Lord's,1935,3
Lord's,1935,18
Lord's,1935,27
Lord's,1935,5
Lord's,1935,10
Lord's,1935,27
Lord's,1935,13
Lord's,1935,10
Lord's,1935,17
Lord's,1935,5
Lord's,1935,164
Lord's,1935,13
Lord's,1935,44
Lord's,1935,2
Lord's,1935,3
Lord's,1935,0
Lord's,1935,0
Lord's,1935,44
Lord's,1935,16
Lord's,1935,38
Lord's,1935,4
Lord's,1935,27
Lord's,1935,8
Lord's,1935,8
Lord's,1935,17
Lord's,1935,13
Lord's,1935,7
Lord's,1935,8
Lord's,1935,1
Lord's,1936,35
Lord's,1936,26
Lord's,1936,0
Lord's,1936,1
Lord's,1936,11
Lord's,1936,12
Lord's,1936,11
Lord's,1936,13
Lord's,1936,19
Lord's,1936,6
Lord's,1936,9
Lord's,1936,14
Lord's,1936,11
Lord's,1936,0
Lord's,1936,60
Lord's,1936,0
Lord's,1936,2
Lord's,1936,19
Lord's,1936,13
Lord's,1936,2
Lord's,1936,0
Lord's,1936,2
Lord's,1936,0
Lord's,1936,17
Lord's,1936,8
Lord's,1936,3
Lord's,1936,4
Lord's,1936,7
Lord's,1936,16
Lord's,1936,13
Lord's,1936,6
Lord's,1936,9
Lord's,1936,2
Lord's,1936,0
Lord's,1936,67
Lord's,1936,37
Lord's,1937,22
Lord's,1937,0
Lord's,1937,114
Lord's,1937,140
Lord's,1937,74
Lord's,1937,5
Lord's,1937,5
Lord's,1937,18
Lord's,1937,27
Lord's,1937,3
Lord's,1937,2
Lord's,1937,31
Lord's,1937,5
Lord's,1937,34
Lord's,1937,9
Lord's,1937,52
Lord's,1937,0
Lord's,1937,64
Lord's,1937,8
Lord's,1937,66
Lord's,1937,0
Lord's,1937,2
Lord's,1937,7
Lord's,1937,1
Lord's,1937,64
Lord's,1937,83
Lord's,1937,20
Lord's,1937,38
Lord's,1937,11
Lord's,1937,3
Lord's,1937,0
Lord's,1937,13
Lord's,1937,56
Lord's,1937,17
Lord's,1937,38
Lord's,1937,3
Lord's,1937,21
Lord's,1938,18
Lord's,1938,4
Lord's,1938,0
Lord's,1938,240
Lord's,1938,99
Lord's,1938,6
Lord's,1938,83
Lord's,1938,5
Lord's,1938,4
Lord's,1938,6
Lord's,1938,5
Lord's,1938,31
Lord's,1938,206
Lord's,1938,18
Lord's,1938,38
Lord's,1938,56
Lord's,1938,0
Lord's,1938,8
Lord's,1938,1
Lord's,1938,42
Lord's,1938,0
Lord's,1938,7
Lord's,1938,12
Lord's,1938,5
Lord's,1938,11
Lord's,1938,10
Lord's,1938,43
Lord's,1938,2
Lord's,1938,76
Lord's,1938,6
Lord's,1938,38
Lord's,1938,10
Lord's,1938,4
Lord's,1938,10
Lord's,1938,102
Lord's,1938,21
Lord's,1938,42
Lord's,1938,0
Lord's,1938,14
Lord's,1939,22
Lord's,1939,59
Lord's,1939,106
Lord's,1939,13
Lord's,1939,20
Lord's,1939,14
Lord's,1939,1
Lord's,1939,2
Lord's,1939,22
Lord's,1939,2
Lord's,1939,1
Lord's,1939,196
Lord's,1939,22
Lord's,1939,34
Lord's,1939,14
Lord's,1939,120
Lord's,1939,3
Lord's,1939,0
Lord's,1939,23
Lord's,1939,0
Lord's,1939,107
Lord's,1939,29
Lord's,1939,16
Lord's,1939,17
Lord's,1939,0
Lord's,1939,6
Lord's,1939,3
Lord's,1939,13
Lord's,1939,0
Lord's,1939,16
Lord's,1939,20
Lord's,1939,32
Lord's,1939,30
Lord's,1946,12
Lord's,1946,14
Lord's,1946,0
Lord's,1946,31
Lord's,1946,57
Lord's,1946,9
Lord's,1946,1
Lord's,1946,43
Lord's,1946,3
Lord's,1946,4
Lord's,1946,10
Lord's,1946,7
Lord's,1946,27
Lord's,1946,0
Lord's,1946,33
Lord's,1946,205
Lord's,1946,60
Lord's,1946,16
Lord's,1946,25
Lord's,1946,30
Lord's,1946,3
Lord's,1946,2
Lord's,1946,27
Lord's,1946,63
Lord's,1946,21
Lord's,1946,34
Lord's,1946,0
Lord's,1946,22
Lord's,1946,9
Lord's,1946,50
Lord's,1946,17
Lord's,1946,13
Lord's,1946,4
Lord's,1946,22
Lord's,1946,24
Lord's,1947,18
Lord's,1947,65
Lord's,1947,189
Lord's,1947,208
Lord's,1947,33
Lord's,1947,5
Lord's,1947,16
Lord's,1947,8
Lord's,1947,0
Lord's,1947,46
Lord's,1947,117
Lord's,1947,1
Lord's,1947,61
Lord's,1947,36
Lord's,1947,30
Lord's,1947,8
Lord's,1947,5
Lord's,1947,4
Lord's,1947,7
Lord's,1947,11
Lord's,1947,80
Lord's,1947,8
Lord's,1947,6
Lord's,1947,58
Lord's,1947,33
Lord's,1947,3
Lord's,1947,38
Lord's,1947,9
Lord's,1947,5
Lord's,1947,5
Lord's,1947,0
Lord's,1947,13
Lord's,1947,13
Lord's,1948,0
Lord's,1948,105
Lord's,1948,38
Lord's,1948,47
Lord's,1948,4
Lord's,1948,24
Lord's,1948,4
Lord's,1948,53
Lord's,1948,15
Lord's,1948,29
Lord's,1948,20
Lord's,1948,20
Lord's,1948,8
Lord's,1948,5
Lord's,1948,53
Lord's,1948,0
Lord's,1948,44
Lord's,1948,19
Lord's,1948,9
Lord's,1948,28
Lord's,1948,9
Lord's,1948,13
Lord's,1948,141
Lord's,1948,62
Lord's,1948,89
Lord's,1948,0
Lord's,1948,74
Lord's,1948,32
Lord's,1948,25
Lord's,1948,9
Lord's,1948,13
Lord's,1948,37
Lord's,1948,2
Lord's,1948,29
